composite id	composite name	primitive id	primitive name
FMA20394	human body	FMA55637	premolar tooth
FMA20394	human body	FMA22344	right transversus abdominis
FMA20394	human body	FMA22345	left transversus abdominis
FMA20394	human body	FMA62209	lateral geniculate body
FMA20394	human body	FMA22346	right pyramidalis
FMA20394	human body	FMA22347	left pyramidalis
FMA20394	human body	FMA22348	right quadratus lumborum
FMA20394	human body	FMA22349	left quadratus lumborum
FMA20394	human body	FMA38526	left extensor indicis
FMA20394	human body	FMA38524	extensor indicis
FMA20394	human body	FMA38525	right extensor indicis
FMA20394	human body	FMA55635	mandibular dental arcade
FMA20394	human body	FMA55636	canine tooth
FMA20394	human body	FMA74075	set of right levatores costarum longi
FMA20394	human body	FMA55634	maxillary dental arcade
FMA20394	human body	FMA22742	right iliocostalis thoracis
FMA20394	human body	FMA74078	set of left levatores costarum breves
FMA20394	human body	FMA22741	left iliocostalis lumborum
FMA20394	human body	FMA22740	right iliocostalis lumborum
FMA20394	human body	FMA74076	set of left levatores costarum longi
FMA20394	human body	FMA74077	set of right levatores costarum breves
FMA20394	human body	FMA38522	right extensor pollicis longus
FMA20394	human body	FMA81752	right cervical rotator
FMA20394	human body	FMA38523	left extensor pollicis longus
FMA20394	human body	FMA22745	left iliocostalis cervicis
FMA20394	human body	FMA23878	articular system
FMA20394	human body	FMA38520	left extensor pollicis brevis
FMA20394	human body	FMA22744	right iliocostalis cervicis
FMA20394	human body	FMA38521	extensor pollicis longus
FMA20394	human body	FMA22743	left iliocostalis thoracis
FMA20394	human body	FMA81753	left cervical rotator
FMA20394	human body	FMA72828	right putamen
FMA20394	human body	FMA72827	left caudate nucleus
FMA20394	human body	FMA51099	tibialis posterior
FMA20394	human body	FMA72829	left putamen
FMA20394	human body	FMA62403	superior colliculus
FMA20394	human body	FMA22353	sartorius
FMA20394	human body	FMA62404	inferior colliculus
FMA20394	human body	FMA22356	biceps femoris
FMA20394	human body	FMA62003	metencephalon
FMA20394	human body	FMA22357	semitendinosus
FMA20394	human body	FMA62004	medulla oblongata
FMA20394	human body	FMA22354	right sartorius
FMA20394	human body	FMA22355	left sartorius
FMA20394	human body	FMA62000	telencephalon
FMA20394	human body	FMA72826	right caudate nucleus
FMA20394	human body	FMA22358	right semitendinosus
FMA20394	human body	FMA62001	diencephalon
FMA20394	human body	FMA22359	left semitendinosus
FMA20394	human body	FMA38512	supinator
FMA20394	human body	FMA7335	lower lobe of lung
FMA20394	human body	FMA7337	lower lobe of right lung
FMA20394	human body	FMA38518	extensor pollicis brevis
FMA20394	human body	FMA53650	left maxilla
FMA20394	human body	FMA38517	left abductor pollicis longus
FMA20394	human body	FMA7334	upper lobe of lung
FMA20394	human body	FMA7333	upper lobe of right lung
FMA20394	human body	FMA38519	right extensor pollicis brevis
FMA20394	human body	FMA38514	left supinator
FMA20394	human body	FMA22318	gemellus superior
FMA20394	human body	FMA38513	right supinator
FMA20394	human body	FMA53655	right palatine bone
FMA20394	human body	FMA38516	right abductor pollicis longus
FMA20394	human body	FMA53656	left palatine bone
FMA20394	human body	FMA38515	abductor pollicis longus
FMA20394	human body	FMA53647	right nasal bone
FMA20394	human body	FMA22326	right obturator externus
FMA20394	human body	FMA53646	left lacrimal bone
FMA20394	human body	FMA22325	left obturator internus
FMA20394	human body	FMA53649	right maxilla
FMA20394	human body	FMA22328	right gluteus maximus
FMA20394	human body	FMA53648	left nasal bone
FMA20394	human body	FMA22327	left obturator externus
FMA20394	human body	FMA22322	right iliacus
FMA20394	human body	FMA22321	quadratus femoris
FMA20394	human body	FMA22324	right obturator internus
FMA20394	human body	FMA22323	left iliacus
FMA20394	human body	FMA22534	extensor digitorum longus
FMA20394	human body	FMA22729	left splenius capitis
FMA20394	human body	FMA9209	third thoracic vertebra
FMA20394	human body	FMA22320	gemellus inferior
FMA20394	human body	FMA22726	right splenius cervicis
FMA20394	human body	FMA83740	interpeduncular fossa
FMA20394	human body	FMA22533	extensor hallucis longus
FMA20394	human body	FMA22728	right splenius capitis
FMA20394	human body	FMA22532	tibialis anterior
FMA20394	human body	FMA22727	left splenius cervicis
FMA20394	human body	FMA38501	right extensor digitorum
FMA20394	human body	FMA38500	extensor digitorum
FMA20394	human body	FMA13495	intervertebral disk of second thoracic vertebra
FMA20394	human body	FMA38508	left extensor carpi ulnaris
FMA20394	human body	FMA38507	right extensor carpi ulnaris
FMA20394	human body	FMA38506	extensor carpi ulnaris
FMA20394	human body	FMA38505	left extensor digiti minimi
FMA20394	human body	FMA38504	right extensor digiti minimi
FMA20394	human body	FMA38503	extensor digiti minimi
FMA20394	human body	FMA22329	left gluteus maximus
FMA20394	human body	FMA38502	left extensor digitorum
FMA20394	human body	FMA72801	anterior part of left superior temporal gyrus
FMA20394	human body	FMA22339	left quadratus femoris
FMA20394	human body	FMA22338	right quadratus femoris
FMA20394	human body	FMA22337	left gemellus inferior
FMA20394	human body	FMA9352nsn	papillary muscle of left ventricle, nsn
FMA20394	human body	FMA72804	posterior part of right superior temporal gyrus
FMA20394	human body	FMA22336	right gemellus inferior
FMA20394	human body	FMA22335	left gemellus superior
FMA20394	human body	FMA22334	right gemellus superior
FMA20394	human body	FMA22333	left gluteus minimus
FMA20394	human body	FMA72800	anterior part of right superior temporal gyrus
FMA20394	human body	FMA22332	right gluteus minimus
FMA20394	human body	FMA22331	left gluteus medius
FMA20394	human body	FMA22330	right gluteus medius
FMA20394	human body	FMA66643	pulmonary vein
FMA20394	human body	FMA72805	posterior part of left superior temporal gyrus
FMA20394	human body	FMA22714	longissimus capitis
FMA20394	human body	FMA83716	subarachnoid space
FMA20394	human body	FMA55681	right upper central secondary incisor tooth
FMA20394	human body	FMA55680	right upper lateral secondary incisor tooth
FMA20394	human body	FMA22711	longissimus cervicis
FMA20394	human body	FMA55683	left upper lateral secondary incisor tooth
FMA20394	human body	FMA32537	left obliquus capitis inferior
FMA20394	human body	FMA55682	left upper central secondary incisor tooth
FMA20394	human body	FMA55687	left lower secondary canine tooth
FMA20394	human body	FMA55686	right lower secondary canine tooth
FMA20394	human body	FMA55689	right upper first secondary premolar tooth
FMA20394	human body	FMA55688	right upper second secondary premolar tooth
FMA20394	human body	FMA32547	right infraspinatus muscle
FMA20394	human body	FMA22704	iliocostalis cervicis
FMA20394	human body	FMA32546	infraspinatus muscle
FMA20394	human body	FMA32545	left supraspinatus
FMA20394	human body	FMA32544	right supraspinatus
FMA20394	human body	FMA32541	left levator scapulae
FMA20394	human body	FMA32540	right levator scapulae
FMA20394	human body	FMA22709	longissimus thoracis
FMA20394	human body	FMA32548	left infraspinatus muscle
FMA20394	human body	FMA32549	teres major
FMA20394	human body	FMA22702	iliocostalis lumborum
FMA20394	human body	FMA8202	left sixth rib
FMA20394	human body	FMA53645	right lacrimal bone
FMA20394	human body	FMA55675	neuraxis
FMA20394	human body	FMA32550	teres minor
FMA20394	human body	FMA22310	iliacus
FMA20394	human body	FMA22317	gluteus minimus
FMA20394	human body	FMA22315	gluteus medius
FMA20394	human body	FMA22314	gluteus maximus
FMA20394	human body	FMA32556	transverse part of trapezius
FMA20394	human body	FMA32555	ascending part of trapezius
FMA20394	human body	FMA32557	descending part of trapezius
FMA20394	human body	FMA32552	left teres major
FMA20394	human body	FMA32551	right teres major
FMA20394	human body	FMA32554	left teres minor
FMA20394	human body	FMA32553	right teres minor
FMA20394	human body	FMA51048	iliotibial tract
FMA20394	human body	FMA71704	set of nasal cartilages
FMA20394	human body	FMA230986	middle phalanx of right little toe
FMA20394	human body	FMA230988	middle phalanx of left little toe
FMA20394	human body	FMA231315	set of phalanges
FMA20394	human body	FMA24439	right triquetral
FMA20394	human body	FMA24437	right lunate
FMA20394	human body	FMA24438	left lunate
FMA20394	human body	FMA24435	right scaphoid
FMA20394	human body	FMA24436	left scaphoid
FMA20394	human body	FMA22560	right plantaris
FMA20394	human body	FMA22561	left plantaris
FMA20394	human body	FMA55699	left upper first secondary molar tooth
FMA20394	human body	FMA70773	set of ligaments
FMA20394	human body	FMA55695	right lower second secondary premolar tooth
FMA20394	human body	FMA55697	right upper second secondary molar tooth
FMA20394	human body	FMA55698	right upper first secondary molar tooth
FMA20394	human body	FMA55691	left upper second secondary premolar tooth
FMA20394	human body	FMA55692	left lower second secondary premolar tooth
FMA20394	human body	FMA55693	left lower first secondary premolar tooth
FMA20394	human body	FMA55694	right lower first secondary premolar tooth
FMA20394	human body	FMA55690	left upper first secondary premolar tooth
FMA20394	human body	FMA22554	right fibularis brevis
FMA20394	human body	FMA19387	right seminal vesicle
FMA20394	human body	FMA13900	intervertebral disk of seventh cervical vertebra
FMA20394	human body	FMA22555	left fibularis brevis
FMA20394	human body	FMA19388	left seminal vesicle
FMA20394	human body	FMA22552	right fibularis longus
FMA20394	human body	FMA22553	left fibularis longus
FMA20394	human body	FMA22558	right soleus
FMA20394	human body	FMA22559	left soleus
FMA20394	human body	FMA22550	right fibularis tertius
FMA20394	human body	FMA22551	left fibularis tertius
FMA20394	human body	FMA8445	right tenth rib
FMA20394	human body	FMA22549	left extensor digitorum longus
FMA20394	human body	FMA22541	gastrocnemius
FMA20394	human body	FMA22542	soleus
FMA20394	human body	FMA22543	plantaris
FMA20394	human body	FMA22544	right tibialis anterior
FMA20394	human body	FMA22545	left tibialis anterior
FMA20394	human body	FMA77260	humeral head of extensor carpi ulnaris
FMA20394	human body	FMA22546	right extensor hallucis longus
FMA20394	human body	FMA77261	ulnar head of extensor carpi ulnaris
FMA20394	human body	FMA22547	left extensor hallucis longus
FMA20394	human body	FMA22548	right extensor digitorum longus
FMA20394	human body	FMA22540	fibularis brevis
FMA20394	human body	FMA70752	set of hairs
FMA20394	human body	FMA70751	set of head hairs
FMA20394	human body	FMA70754	set of pubic hairs
FMA20394	human body	FMA22539	fibularis longus
FMA20394	human body	FMA22538	fibularis tertius
FMA20394	human body	FMA62493	hippocampus
FMA20394	human body	FMA35181	tibiofibular joint
FMA20394	human body	FMA35187	interosseous membrane of leg
FMA20394	human body	FMA61822	white matter structure of cerebral hemisphere
FMA20394	human body	FMA61826	parietal lobe
FMA20394	human body	FMA61825	temporal lobe
FMA20394	human body	FMA61824	frontal lobe
FMA20394	human body	FMA46120	transverse head of adductor pollicis
FMA20394	human body	FMA51071	flexor digitorum longus
FMA20394	human body	FMA23467	right ulna
FMA20394	human body	FMA46124	transverse head of left adductor pollicis
FMA20394	human body	FMA23468	left ulna
FMA20394	human body	FMA46123	transverse head of right adductor pollicis
FMA20394	human body	FMA23465	left radius
FMA20394	human body	FMA46122	oblique head of left adductor pollicis
FMA20394	human body	FMA23466	ulna
FMA20394	human body	FMA46121	oblique head of right adductor pollicis
FMA20394	human body	FMA23463	radius
FMA20394	human body	FMA23464	right radius
FMA20394	human body	FMA75740	bony nasal cavity
FMA20394	human body	FMA62424	archicortex
FMA20394	human body	FMA54738	left inferior nasal concha
FMA20394	human body	FMA54737	right inferior nasal concha
FMA20394	human body	FMA62429	neocortex
FMA20394	human body	FMA54736	inferior nasal concha
FMA20394	human body	FMA14753	left renal artery
FMA20394	human body	FMA86917	musculature of abdomen
FMA20394	human body	FMA62434	cingulate gyrus
FMA20394	human body	FMA61830	cerebral cortex
FMA20394	human body	FMA61833	caudate nucleus
FMA20394	human body	FMA14752	right renal artery
FMA20394	human body	FMA61835	globus pallidus
FMA20394	human body	FMA61834	putamen
FMA20394	human body	FMA22591	right popliteus
FMA20394	human body	FMA46111	deep head of left flexor pollicis brevis
FMA20394	human body	FMA22590	popliteus
FMA20394	human body	FMA46110	deep head of right flexor pollicis brevis
FMA20394	human body	FMA23130	right humerus
FMA20394	human body	FMA23131	left humerus
FMA20394	human body	FMA51061	calcaneal tendon
FMA20394	human body	FMA22593	flexor hallucis longus
FMA20394	human body	FMA22592	left popliteus
FMA20394	human body	FMA51062	triceps surae
FMA20394	human body	FMA46119	oblique head of adductor pollicis
FMA20394	human body	FMA16586	right hip bone
FMA20394	human body	FMA16587	left hip bone
FMA20394	human body	FMA16585	hip bone
FMA20394	human body	FMA76891	mesocolic taenia
FMA20394	human body	FMA4685	stem of left coronary artery
FMA20394	human body	FMA76893	free taenia
FMA20394	human body	FMA76892	omental taenia
FMA20394	human body	FMA35193	interosseous membrane of left leg
FMA20394	human body	FMA74877	mammillary body
FMA20394	human body	FMA35192	interosseous membrane of right leg
FMA20394	human body	FMA46107	deep head of flexor pollicis brevis
FMA20394	human body	FMA46104	superficial head of flexor pollicis brevis
FMA20394	human body	FMA38561	humeral head of left pronator teres
FMA20394	human body	FMA38560	humeral head of right pronator teres
FMA20394	human body	FMA38563	ulnar head of left pronator teres
FMA20394	human body	FMA71098	set of eyebrows
FMA20394	human body	FMA38562	ulnar head of right pronator teres
FMA20394	human body	FMA61817	cerebral hemisphere
FMA20394	human body	FMA4694	left subclavian artery
FMA20394	human body	FMA22780	left spinalis thoracis
FMA20394	human body	FMA22781	right spinalis cervicis
FMA20394	human body	FMA22782	left spinalis cervicis
FMA20394	human body	FMA45826	right stylohyoid
FMA20394	human body	FMA45827	left stylohyoid
FMA20394	human body	FMA3895	circumflex branch of left coronary artery
FMA20394	human body	FMA49187	occipital part of head
FMA20394	human body	FMA4754	right internal jugular vein
FMA20394	human body	FMA37397	abductor digiti minimi of left hand
FMA20394	human body	FMA4755	right subclavian vein
FMA20394	human body	FMA37396	abductor digiti minimi of right hand
FMA20394	human body	FMA24890	arm
FMA20394	human body	FMA24892	posterior part of arm
FMA20394	human body	FMA4751	right brachiocephalic vein
FMA20394	human body	FMA24891	anterior part of arm
FMA20394	human body	FMA37399	flexor digiti minimi brevis of left hand
FMA20394	human body	FMA37398	flexor digiti minimi brevis of right hand
FMA20394	human body	FMA52801	basicranium
FMA20394	human body	FMA37390	right opponens pollicis
FMA20394	human body	FMA37391	left opponens pollicis
FMA20394	human body	FMA49184	mouth
FMA20394	human body	FMA45642	male external genitalia
FMA20394	human body	FMA71670	set of interventricular septal branches of left coronary artery
FMA20394	human body	FMA9838	anterior mediastinum
FMA20394	human body	FMA10458	intervertebral disk of first thoracic vertebra
FMA20394	human body	FMA67944	cerebellum
FMA20394	human body	FMA9839	middle mediastinum
FMA20394	human body	FMA67943	pons
FMA20394	human body	FMA14543nsn	colon, nsn
FMA20394	human body	FMA67936	left optic tract
FMA20394	human body	FMA71287	musculature of head
FMA20394	human body	FMA21964	right inguinal ligament
FMA20394	human body	FMA50875	right optic nerve
FMA20394	human body	FMA21965	left inguinal ligament
FMA20394	human body	FMA78469	fourth ventricle
FMA20394	human body	FMA71669	set of interventricular septal branches of right coronary artery
FMA20394	human body	FMA78467	cerebral aqueduct
FMA20394	human body	FMA50878	left optic nerve
